,source,target
1893,629,4595
1894,629,1159
1895,629,5335
1896,630,2078
1897,630,3292
1898,631,4518
1899,631,964
1900,631,5529
1901,632,6652
1902,632,8125
1903,633,6649
1904,633,6326
1905,634,5456
1906,635,5986
1907,635,6228
1908,636,5979
1909,636,7167
1910,637,5417
1911,637,9263
1912,638,6266
1913,638,5325
1914,638,7381
1915,639,4139
1916,639,7711
1917,639,3761
1918,639,3391
1919,639,4376
1920,640,6384
1921,640,6001
1922,641,701
1923,641,2186
1924,642,2081
1925,642,1850
1926,642,4997
1927,642,8898
1928,643,7188
1929,643,6962
1930,643,1660
1931,643,815
1932,643,8874
1933,643,3418
1934,643,3873
1935,643,4724
1936,643,2536
1937,644,8486
1938,644,4317
1939,645,3391
1940,645,8067
1941,646,9171
1942,647,4643
1943,647,1203
1944,648,1547
1945,648,6092
1946,648,8413
1947,649,5514
1948,649,2839
1949,649,6665
1950,649,8544
1951,649,7776
1952,649,4444
1953,650,2091
1954,650,5947
1955,651,7717
1956,651,1892
1957,651,6558
1958,652,7596
1959,652,2556
1960,652,3865
1961,652,6133
1962,652,3793
1963,652,3464
1964,653,7695
1965,653,5119
1966,654,3207
1967,654,846
1968,654,2113
1969,654,2486
1970,655,1006
1971,655,6887
1972,656,2230
1973,656,6262
1974,656,6325
1975,656,8766
1976,656,3091
1977,657,8794
1978,657,6858
1979,657,977
1980,657,3330
1981,657,5860
1982,658,5900
1983,659,993
1984,659,2633
1985,660,1095
1986,660,660
1987,660,809
1988,660,7923
1989,661,1272
1990,661,5490
1991,662,3397
1992,663,8567
1993,663,5392
1994,664,3428
1995,664,7360
1996,664,8385
1997,664,8187
1998,664,7855
1999,664,945
2000,665,3041
2001,665,847
2002,666,7871
2003,666,1557
2004,666,5364
2005,667,5883
2006,667,5384
2007,668,6531
2008,668,8927
2009,669,5877
2010,669,5399
2011,670,8375
2012,670,5467
2013,670,7801
2014,671,5967
2015,671,5131
2016,671,2463
2017,671,6162
2018,671,9192
2019,671,3855
2020,671,1341
2021,671,1622
2022,671,7835
2023,672,1523
2024,673,4629
2025,673,2837
2026,674,9028
2027,674,8717
2028,675,7432
2029,675,4977
2030,676,2599
2031,676,7154
2032,677,7497
2033,677,1743
2034,678,8635
2035,678,7095
2036,678,6950
2037,678,4394
2038,678,1253
2039,678,4834
2040,678,1951
2041,678,8264
2042,678,782
2043,678,3687
2044,678,5032
2045,679,3772
2046,679,1226
2047,680,5156
2048,680,8345
2049,681,4868
2050,681,6510
2051,682,7634
2052,682,5878
2053,683,7672
2054,683,5212
2055,684,6980
2056,684,834
2057,685,8464
2058,685,4480
2059,686,8416
2060,686,1955
2061,686,8292
2062,686,7124
2063,686,3515
2064,686,7221
2065,686,5452
2066,686,9000
2067,686,6901
2068,687,8826
2069,687,943
2070,687,2035
2071,688,3957
2072,688,6651
2073,688,1850
2074,689,9063
2075,689,4339
2076,690,6935
2077,690,6647
2078,690,3572
2079,690,2129
2080,690,690
2081,690,4415
2082,690,5641
2083,690,4873
2084,690,9094
2085,690,4659
2086,690,776
2087,691,7562
2088,691,5480
2089,693,8839
2090,693,8825
2091,694,2105
2092,694,7853
2093,695,2635
2094,695,2717
2095,695,6225
2096,695,2027
2097,695,6860
2098,695,4485
2099,695,8863
2100,695,5412
2101,696,7435
2102,696,6994
2103,697,9155
2104,697,8130
2105,697,8203
2106,698,1491
2107,698,4269
2108,699,8905
2109,699,5708
2110,700,5048
2111,700,4513
2112,700,5230
2113,701,6418
2114,701,8342
2115,701,5935
2116,701,2186
2117,701,7931
2118,701,2196
2119,701,6795
2120,702,3165
2121,703,2037
2122,703,7900
2123,703,1062
2124,704,5539
2125,704,2959
2126,704,1481
2127,705,5849
2128,705,928
2129,705,8863
2130,705,6860
2131,705,6407
2132,706,4765
2133,706,3184
2134,706,5443
2135,706,2601
2136,707,5462
2137,708,2363
2138,709,1458
2139,709,7055
2140,709,3594
2141,709,5136
2142,710,792
2143,710,1663
2144,710,1965
2145,711,7778
2146,711,8402
2147,712,7326
2148,712,3686
2149,713,713
2150,713,5025
2151,714,4166
2152,714,5203
2153,715,7997
2154,715,1412
2155,716,7485
2156,716,9222
2157,717,3929
2158,717,4115
2159,718,1465
2160,718,3342
2161,718,4537
2162,719,1732
2163,719,6103
2164,719,5577
2165,720,8052
2166,720,7528
2167,721,758
2168,721,2156
2169,722,4699
2170,722,7541
2171,723,7450
2172,723,7823
2173,723,6384
2174,723,5606
2175,724,6115
2176,725,5847
2177,725,725
2178,725,5927
2179,725,6185
2180,725,4763
2181,725,6827
2182,725,7620
2183,726,2785
2184,727,6445
2185,727,4374
2186,727,1019
2187,727,727
2188,727,7278
2189,727,4095
2190,728,6740
2191,728,728
2192,729,6455
2193,729,8136
2194,730,1993
2195,730,4237
2196,730,1680
2197,731,4218
2198,731,5183
2199,732,2900
2200,732,6381
2201,732,2135
2202,732,8530
2203,732,8844
2204,733,4151
2205,733,3712
2206,734,3876
2207,734,3840
2208,734,8963
2209,735,3700
2210,735,771
2211,736,5289
2212,736,7435
2213,737,4083
2214,737,2902
2215,737,7576
2216,737,7156
2217,737,2060
2218,737,6504
2219,738,5324
2220,738,1206
2221,738,3010
2222,738,842
2223,738,2971
2224,739,8088
2225,739,2348
2226,740,5274
2227,740,5033
2228,741,4169
2229,741,4987
2230,742,6490
2231,742,3816
2232,742,3445
2233,742,3296
2234,742,2138
2235,742,3387
2236,742,2715
2237,742,6763
2238,742,9260
2239,743,9061
2240,744,8508
2241,744,3580
2242,745,6089
2243,746,8095
2244,746,7874
2245,747,3057
2246,747,1516
2247,748,1404
2248,748,2330
2249,749,5457
2250,749,9082
2251,750,2897
2252,750,1541
2253,750,4682
2254,750,4967
2255,750,8437
2256,751,7173
2257,751,1124
2258,751,2909
2259,752,3477
2260,752,838
2261,753,5789
2262,754,6168
2263,754,1376
2264,755,4470
2265,755,2447
2266,755,3288
2267,755,5210
2268,756,6546
2269,756,5401
2270,756,4214
2271,757,4582
2272,758,6297
2273,759,6877
2274,759,5945
2275,759,3195
2276,760,5383
2277,760,6083
2278,760,5010
2279,761,6886
2280,761,6223
2281,762,1893
2282,762,4829
2283,763,4438
2284,763,4616
2285,763,2271
2286,763,4875
2287,763,6732
2288,763,2828
2289,764,2241
2290,764,6749
2291,765,3380
2292,765,6695
2293,766,3986
2294,766,782
2295,766,1125
2296,767,5652
2297,767,7690
2298,767,924
2299,767,3881
2300,767,9199
2301,768,2259
2302,768,3823
2303,769,9128
2304,769,4573
2305,770,5563
2306,770,4896
2307,770,1459
2308,770,6990
2309,771,1542
2310,772,6481
2311,772,2221
2312,772,5709
2313,772,3308
2314,773,4392
2315,773,6776
2316,774,3495
2317,774,6822
2318,774,7027
2319,775,1177
2320,775,3528
2321,775,3232
2322,776,8219
2323,777,8299
2324,777,3493
2325,777,8791
2326,777,5816
2327,777,1151
2328,778,6618
2329,778,6842
2330,779,3415
2331,779,6379
2332,780,6175
2333,780,3413
2334,780,9005
2335,780,2355
2336,781,2290
2337,781,6382
2338,781,6101
2339,781,959
2340,781,6399
2341,782,3687
2342,782,7521
2343,782,2745
2344,782,8865
2345,783,4673
2346,783,5340
2347,783,4724
2348,783,1335
2349,783,8313
2350,783,8181
2351,784,1417
2352,784,2677
2353,785,876
2354,785,6250
2355,785,6472
2356,785,3454
2357,785,7979
2358,785,3355
2359,785,7797
2360,785,9071
2361,785,5831
2362,785,5558
2363,786,8694
2364,786,8179
2365,786,3427
2366,787,2560
2367,787,2772
2368,787,6879
2369,787,787
2370,788,4487
2371,788,1082
2372,789,3100
2373,789,5858
2374,789,7274
2375,789,7312
2376,789,1588
2377,790,6362
2378,790,4787
2379,791,4639
2380,791,8290
2381,792,4581
2382,792,8945
2383,792,1965
2384,792,5078
2385,793,5177
2386,793,3175
2387,794,2174
2388,794,2668
2389,795,1647
2390,795,8190
2391,796,4543
2392,796,8012
2393,796,9255
2394,796,5344
2395,796,7218
2396,797,1032
2397,797,5732
2398,798,5607
2399,798,6960
2400,798,1897
2401,798,7343
2402,799,6190
2403,799,4062
2404,800,2076
2405,800,9202
2406,801,9278
2407,801,801
2408,801,3091
2409,801,6748
2410,801,5600
2411,802,1115
2412,802,2108
2413,802,802
2414,802,4935
2415,802,6904
2416,802,5973
2417,803,5488
2418,804,1258
2419,804,7970
2420,804,4883
2421,804,7173
2422,805,8809
2423,805,3201
2424,806,7545
2425,806,7062
2426,807,4603
2427,807,807
2428,807,9017
2429,807,3566
2430,808,4157
2431,808,6607
2432,809,1095
2433,810,3505
2434,810,3659
2435,811,8540
2436,811,6816
2437,811,7482
2438,812,7028
2439,812,4253
2440,813,2121
2441,813,4593
2442,813,3640
2443,814,4658
2444,814,5587
2445,815,3418
2446,815,7188
2447,815,1660
2448,815,8688
2449,816,5599
2450,816,2440
2451,817,8724
2452,817,817
2453,818,6210
2454,819,5901
2455,819,8391
2456,820,6903
2457,821,4832
2458,821,3343
2459,822,5859
2460,822,7839
2461,823,8156
2462,823,7328
2463,823,8726
2464,823,7040
2465,824,1654
2466,824,3662
2467,824,5337
2468,824,6210
2469,824,2677
2470,825,3503
2471,825,7004
2472,826,6880
2473,826,2085
2474,826,5568
2475,826,7121
2476,827,8569
2477,827,2969
2478,828,4326
2479,828,9039
2480,828,8706
2481,829,1705
2482,829,7384
2483,830,6651
2484,830,2532
2485,831,3707
2486,831,4148
2487,832,6668
2488,832,5348
2489,832,9081
2490,832,8112
2491,833,3202
2492,833,3320
2493,834,8284
2494,835,6021
2495,835,8218
2496,835,3508
2497,835,8903
2498,835,4571
2499,836,6966
2500,836,1515
2501,837,8449
2502,837,1544
2503,837,6979
2504,838,4773
2505,838,2997
2506,838,6715
2507,838,4673
2508,839,6339
2509,839,7602
2510,840,3861
2511,840,5200
2512,841,2192
2513,841,6790
2514,842,7510
2515,843,8343
2516,843,8236
2517,844,8118
2518,844,8997
2519,845,8255
2520,845,4325
2521,845,845
2522,846,2113
2523,847,2736
2524,847,3818
2525,848,2008
2526,849,6293
2527,849,7085
2528,849,3912
2529,850,1129
2530,850,9180
2531,851,1837
2532,851,7567
2533,852,6596
2534,852,6137
2535,853,1026
2536,853,4565
2537,854,6763
2538,854,3859
2539,854,8947
2540,854,7809
2541,854,4313
2542,855,6730
2543,855,9060
2544,856,4897
2545,856,6573
2546,857,8457
2547,857,1641
2548,857,1869
2549,858,6968
2550,858,1684
2551,859,6802
2552,860,1635
2553,860,960
2554,860,7776
2555,861,4163
2556,861,8318
2557,862,7796
2558,862,1594
2559,863,4597
2560,863,4002
2561,863,3100
2562,864,7258
2563,864,9203
2564,864,3581
2565,864,4533
2566,864,3983
2567,864,4147
2568,864,8300
2569,864,7438
2570,864,7124
2571,864,1269
2572,864,1955
2573,865,8369
2574,865,6080
2575,866,9187
2576,866,1990
2577,867,5185
2578,867,7017
2579,867,2622
2580,868,4524
2581,868,8827
2582,869,5928
2583,869,1337
2584,870,5719
2585,870,2162
2586,871,9030
2587,871,5262
2588,872,7509
2589,872,872
2590,872,8451
2591,873,6177
2592,873,1939
2593,873,9194
2594,873,3631
2595,874,4857
2596,874,3786
2597,874,3201
2598,874,9081
2599,875,2576
2600,875,3482
2601,875,5478
2602,875,8306
2603,876,6383
2604,876,6250
2605,876,3250
2606,876,9071
2607,876,7963
2608,876,6448
2609,876,7979
2610,877,8749
2611,877,8404
2612,877,5523
2613,877,1591
2614,877,8007
2615,878,3726
2616,878,986
2617,879,2968
2618,879,5642
2619,880,880
2620,880,6455
2621,880,7616
2622,881,3081
2623,881,8060
2624,881,5361
2625,881,9038
2626,881,5089
2627,881,3744
2628,881,7938
2629,881,7158
2630,881,3359
2631,881,4988
2632,881,5075
2633,882,3134
2634,882,5162
2635,882,3138
2636,882,8584
2637,883,5640
2638,883,3375
2639,884,4834
2640,884,6644
2641,885,7598
2642,885,6293
2643,886,7573
2644,886,8524
2645,887,7536
2646,888,8489
2647,888,4438
2648,888,8527
2649,888,7479
2650,888,1213
2651,889,4579
2652,890,9281
2653,890,1895
2654,890,8565
2655,890,1005
2656,890,2781
2657,891,1321
2658,892,4681
2659,892,4070
2660,892,960
2661,893,7139
2662,893,4751
2663,894,7785
2664,894,8180
2665,894,7249
2666,895,9054
2667,895,5764
2668,896,4560
2669,896,3832
2670,896,3694
2671,897,7908
2672,898,7287
2673,898,4488
2674,899,7885
2675,899,899
2676,900,9152
2677,900,4796
2678,901,7179
2679,902,6291
2680,903,904
2681,903,6784
2682,904,4637
2683,905,5765
2684,905,2417
2685,905,8762
2686,905,8995
2687,906,8720
2688,906,1956
2689,907,8935
2690,907,4938
2691,907,907
2692,908,2500
2693,908,7685
2694,909,4871
2695,909,3812
2696,910,1841
2697,910,6766
2698,911,8916
2699,911,2985
2700,912,4835
2701,912,1525
2702,912,4770
2703,913,5421
2704,913,913
2705,914,2466
2706,914,4381
2707,915,7424
2708,915,4835
2709,916,8741
2710,916,5629
2711,917,9276
2712,917,5224
2713,918,4342
2714,918,1028
2715,918,1393
2716,918,7667
2717,919,1368
2718,919,8355
2719,920,5896
2720,920,1267
2721,920,4340
2722,920,920
2723,920,4912
2724,920,8443
2725,920,1818
2726,920,1470
2727,920,6377
2728,921,4481
2729,921,3587
2730,922,4429
2731,923,5450
2732,923,5624
2733,925,1116
2734,925,7302
2735,925,3444
2736,925,8897
2737,926,2487
2738,926,1038
2739,927,1134
2740,927,2976
2741,928,3240
2742,928,2635
2743,928,3608
2744,928,6351
2745,929,2880
2746,929,1296
2747,930,5241
2748,930,930
2749,930,1076
2750,930,7429
2751,931,9170
2752,931,8575
2753,931,5611
2754,932,5834
2755,932,6634
2756,932,3648
2757,932,1897
2758,933,8403
2759,933,2402
2760,933,3763
2761,933,4428
2762,933,6994
2763,933,933
2764,933,7406
2765,934,8487
2766,934,1826
2767,934,8294
2768,934,5294
2769,935,1720
2770,935,6666
2771,936,6781
2772,936,1222
2773,936,3651
2774,937,6258
2775,937,3267
2776,937,1459
2777,938,6443
2778,938,4854
2779,938,1492
2780,939,3641
2781,939,5848
2782,940,4255
2783,940,5448
2784,941,8830
2785,941,2083
2786,942,1279
2787,943,5592
2788,943,3465
2789,943,6494
2790,943,6522
2791,943,2762
2792,944,8180
2793,944,6461
2794,945,5636
2795,946,2250
2796,946,8124
2797,947,9266
2798,947,8077
2799,948,8339
2800,948,3414
2801,948,7369
2802,948,7157
2803,948,3668
2804,948,948
2805,949,3906
2806,949,8214
2807,950,9182
2808,950,2673
2809,951,2004
2810,951,7277
2811,952,4591
2812,952,4943
2813,953,8100
2814,953,4457
2815,953,953
2816,954,4521
2817,954,1153
2818,955,6794
2819,955,4234
2820,956,8855
2821,956,1762
2822,956,3815
2823,956,1194
2824,956,3990
2825,956,1706
2826,956,7380
2827,956,6446
2828,958,7285
2829,958,4306
2830,958,5715
2831,959,4245
2832,959,6382
2833,959,2534
2834,959,8404
2835,959,1591
2836,960,1269
2837,960,2963
2838,960,7473
2839,960,5819
2840,960,5607
2841,960,7124
2842,961,5826
2843,961,2141
2844,961,3239
2845,961,3272
2846,961,8372
2847,962,8256
2848,962,8163
2849,962,5336
2850,962,4372
2851,962,5528
2852,963,8312
2853,963,9058
2854,963,5875
2855,964,4056
2856,964,9213
2857,964,2819
2858,964,1138
2859,964,3501
2860,965,2671
2861,965,2268
2862,966,5875
2863,966,4794
2864,967,8121
2865,968,5987
2866,969,2374
2867,969,2553
2868,969,7849
2869,970,8683
2870,971,5541
2871,971,971
2872,971,8201
2873,972,7985
2874,972,6127
2875,973,5069
2876,973,6421
2877,974,1857
2878,974,7697
2879,974,2335
2880,974,7178
2881,975,6687
2882,975,3958
2883,976,5183
2884,976,2403
2885,977,2884
2886,977,6858
2887,978,2192
2888,978,9034
2889,979,3456
2890,979,2269
2891,980,6457
2892,980,5313
2893,981,3792
2894,982,2209
2895,982,5905
2896,983,3824
2897,984,5329
2898,984,8738
2899,984,2361
2900,984,4837
2901,984,6500
2902,985,5900
2903,986,5465
2904,987,4409
2905,987,7122
2906,988,9120
2907,988,4410
2908,989,6672
2909,989,6593
2910,990,8225
2911,990,1006
2912,990,4760
2913,991,4262
2914,991,1007
2915,992,3194
2916,992,2232
2917,992,8348
2918,993,7703
2919,994,3883
2920,994,8584
2921,994,3727
2922,994,2111
2923,994,5813
2924,994,2705
2925,995,1291
2926,995,5029
2927,995,995
2928,995,5633
2929,996,3195
2930,996,7773
2931,996,4652
2932,997,5172
2933,997,8660
2934,998,2927
2935,998,8252
2936,998,8810
2937,998,5138
2938,998,4866
2939,998,1283
2940,998,5735
2941,998,8280
2942,998,2193
2943,999,9060
2944,999,5411
2945,1000,5722
2946,1000,4532
2947,1001,1847
2948,1001,3173
2949,1002,4266
2950,1002,1392
2951,1003,8790
2952,1003,7831
2953,1003,7759
2954,1003,1668
2955,1003,3057
2956,1004,9105
2957,1004,4695
2958,1005,5494
2959,1007,1299
2960,1007,4262
2961,1008,7229
2962,1008,1031
2963,1009,9040
2964,1009,2748
2965,1009,8416
2966,1009,4318
2967,1009,5740
2968,1009,6843
2969,1010,2270
2970,1010,5600
2971,1011,4805
2972,1011,1353
2973,1012,1502
2974,1012,3526
2975,1012,7113
2976,1012,2287
2977,1013,4093
2978,1013,4341
2979,1014,7347
2980,1014,7156
2981,1014,1979
2982,1015,2306
2983,1015,4448
2984,1016,2431
2985,1016,1326
2986,1016,1570
2987,1016,1679
2988,1016,2189
2989,1017,8150
2990,1017,6774
2991,1017,6380
2992,1018,7088
2993,1018,7350
2994,1018,8243
2995,1019,5965
2996,1019,7278
2997,1020,5792
2998,1020,2421
2999,1020,3517
3000,1020,8838
3001,1020,4635
3002,1021,5784
3003,1021,6541
3004,1021,2172
3005,1021,3068
3006,1022,9090
3007,1022,7732
3008,1023,1772
3009,1023,2684
3010,1024,1073
3011,1024,8550
3012,1025,3062
3013,1025,2776
3014,1027,5107
3015,1027,8288
3016,1027,1027
3017,1028,8728
3018,1028,7667
3019,1029,2174
3020,1029,5718
3021,1030,5340
3022,1030,7989
3023,1030,7956
3024,1030,8181
3025,1030,2459
3026,1031,6150
3027,1031,6755
3028,1032,1437
3029,1033,1751
3030,1033,4824
3031,1034,9064
3032,1034,7776
3033,1035,2508
3034,1035,3967
3035,1035,8869
3036,1035,1463
3037,1036,8683
3038,1037,1037
3039,1038,7023
3040,1039,2556
3041,1039,8515
3042,1039,6996
3043,1040,4127
3044,1040,5481
3045,1041,2614
3046,1041,7581
3047,1042,8610
3048,1042,6886
3049,1043,6798
3050,1043,8202
3051,1044,2054
3052,1044,7695
3053,1045,7742
3054,1045,2061
3055,1045,7681
3056,1045,4068
3057,1045,4907
3058,1046,3091
3059,1047,4703
3060,1047,2082
3061,1048,5365
3062,1048,2698
3063,1048,5585
3064,1048,5580
3065,1048,7642
3066,1049,7808
3067,1049,1070
3068,1050,5755
3069,1050,1728
3070,1051,1967
3071,1052,4678
3072,1052,3309
3073,1052,5201
3074,1053,8331
3075,1053,3340
3076,1054,2333
3077,1054,3450
3078,1056,1738
3079,1056,7620
3080,1056,2362
3081,1056,7657
3082,1056,2301
3083,1056,2945
3084,1056,2794
3085,1056,7061
3086,1056,7639
3087,1056,8984
3088,1056,6901
3089,1057,5009
3090,1057,8862
3091,1057,2995
3092,1058,5011
3093,1058,6663
3094,1059,8263
3095,1059,6233
3096,1059,8923
3097,1059,6707
3098,1060,5517
3099,1061,5033
3100,1061,1105
3101,1062,2037
3102,1063,7801
3103,1063,1341
3104,1063,5713
3105,1063,1991
3106,1064,8447
3107,1064,8003
3108,1064,2122
3109,1065,2231
3110,1065,4812
3111,1065,7741
3112,1065,2511
3113,1066,3070
3114,1066,4058
3115,1067,3529
3116,1067,9119
3117,1067,1130
3118,1068,2999
3119,1068,2732
3120,1070,3196
3121,1071,5937
3122,1071,1583
3123,1072,8801
3124,1073,8550
3125,1073,4031
3126,1073,1877
3127,1073,4459
3128,1073,2434
3129,1073,7205
3130,1073,4300
3131,1074,6497
3132,1074,5534
3133,1075,4173
3134,1075,6325
3135,1075,3331
3136,1076,6572
3137,1076,8388
3138,1076,5544
3139,1077,2690
3140,1078,1910
3141,1078,2696
3142,1079,7866
3143,1079,4898
3144,1080,2596
3145,1080,1451
3146,1081,8344
3147,1081,3013
3148,1082,7133
3149,1082,7391
3150,1083,6659
3151,1083,7143
3152,1083,5946
3153,1083,3191
3154,1083,6226
3155,1083,7811
3156,1083,5242
3157,1083,4719
3158,1084,8149
3159,1084,5908
3160,1084,3922
3161,1085,7077
3162,1085,8774
3163,1086,8712
3164,1086,8989
3165,1086,7433
3166,1087,2376
3167,1087,7850
3168,1088,8300
3169,1088,6524
3170,1088,2023
3171,1088,2988
3172,1089,2080
3173,1089,5721
3174,1090,4568
3175,1090,8698
3176,1091,5583
3177,1091,7974
3178,1091,4376
3179,1091,2145
3180,1091,4729
3181,1091,4884
3182,1092,7579
3183,1092,3171
3184,1092,3435
3185,1093,5216
3186,1093,9207
3187,1094,6649
3188,1094,4681
3189,1094,2388
3190,1095,8869
3191,1095,7923
3192,1096,8926
3193,1096,7222
3194,1097,5177
3195,1097,1705
3196,1098,5227
3197,1098,2814
3198,1099,2974
3199,1099,8751
3200,1099,7757
3201,1100,2466
3202,1100,1100
3203,1100,1285
3204,1101,7909
3205,1101,2381
3206,1102,2653
3207,1102,4544
3208,1103,1346
3209,1103,7468
3210,1103,7092
3211,1104,5893
3212,1104,8703
3213,1104,5983
3214,1104,7958
3215,1105,6968
3216,1106,1106
3217,1106,6879
3218,1106,2684
3219,1107,8475
3220,1107,7491
3221,1107,3875
3222,1107,1828
3223,1108,1907
3224,1108,1874
3225,1109,8230
3226,1110,1534
3227,1110,4928
3228,1110,3044
3229,1110,6984
3230,1111,6887
3231,1112,8370
3232,1113,5434
3233,1114,5574
3234,1114,4628
3235,1115,6904
3236,1115,7337
3237,1115,1115
3238,1115,3649
3239,1115,3558
3240,1115,1609
3241,1116,5359
3242,1116,7302
3243,1116,4275
3244,1116,3023
3245,1117,8890
3246,1117,5162
3247,1117,8584
3248,1117,3408
3249,1117,7940
3250,1118,8153
3251,1118,6629
3252,1119,3449
3253,1120,8100
3254,1121,4279
3255,1121,6705
3256,1121,1382
3257,1122,8695
3258,1122,6045
3259,1122,6261
3260,1122,5364
3261,1123,1848
3262,1123,1123
3263,1124,8707
3264,1125,1215
3265,1126,4008
3266,1126,5313
3267,1126,9270
3268,1127,8045
3269,1128,4986
3270,1128,4004
3271,1128,7911
3272,1128,8592
3273,1129,6172
3274,1130,6691
3275,1130,3529
3276,1131,5355
3277,1131,7105
3278,1131,4595
3279,1132,6160
3280,1132,4933
3281,1132,3744
3282,1132,9038
3283,1132,2358
3284,1133,1829
3285,1133,8806
3286,1133,2445
3287,1133,5659
3288,1134,8792
3289,1135,1727
3290,1136,8025
3291,1136,7283
3292,1136,5165
3293,1137,1144
3294,1137,5632
3295,1138,4518
3296,1138,5529
3297,1139,1185
3298,1139,1327
3299,1139,8234
3300,1140,3166
3301,1140,5475
3302,1140,6695
3303,1141,4519
3304,1141,8493
3305,1142,6020
3306,1142,5892
3307,1143,2865
3308,1143,5773
